point_id,RMSE,SMAPE
point686,0.001833454648262826,0.2402723665173745
point687,0.0023423826043917763,0.38624997044629195
point688,0.002268933432676714,0.3638157183502235
point689,0.0024167790352585166,0.2935044535595491
point69,0.004019242618923944,0.4579929504161664
point690,0.002239001627946379,0.3340480112231437
point691,0.001376270825963653,0.264155256257281
point692,0.002792267387086794,0.3963159697472066
point693,0.003056287244592714,0.3878232067313926
point694,0.005254846911341135,0.8553474749217514
point695,0.004286186737419,0.6014059741697814
point696,0.0035991951565176707,0.4543954688488968
point697,0.0014921801200196267,0.20454212112802939
point698,0.003196475407516469,0.5248592515772094
point699,0.003320723501924141,0.43172674752075285
point7,0.0037869887545196046,0.9903000135316378
point70,0.005135384717537698,1.1175334964115864
point700,0.006012226287802308,1.137647021730071
point701,0.001915223551643917,0.29945393215617644
point702,0.007077253425381691,1.8809789501311676
point703,0.0029278871677674958,0.5733085034874424
point704,0.001989863187698024,0.3101146233961396
point705,0.0030914688310219323,0.5701980217727094
point706,0.0032493984104992072,0.3960288814415865
point707,0.003296589273611123,0.41602252604955003
point708,0.0025883165903581432,0.33080861364818126
point709,0.0028226936655535778,0.3521198573811571
point71,0.0040050580909502705,0.9407823675503562
point710,0.006961736951530513,3.3576881017148943
point711,0.006143932328250951,0.9164752929619044
point712,0.006514023151980291,1.0052595483016193
point713,0.0034828773257367615,0.9574918122570917
point714,0.003248980381399238,0.4220585847241186
point715,0.0029711965032862917,0.3680222201698907
point716,0.0038812485438911057,0.6620172530207035
point717,0.00187402932739208,0.2872563550889096
point718,0.002409197011761767,0.29377415798146284
point719,0.008793015118318323,1.9464613485016662
point72,0.007710342799130322,3.6577037064658042
point720,0.003483657605422295,0.4317439649598613
point721,0.003505597344332697,0.5606779098748976
point722,0.006875516220520893,1.316193415488592
point723,0.005392608625485293,44.94544145187276
point724,0.0030741429873330207,0.5358552887530301
point725,0.002611052244215816,0.5002416054866249
point726,0.00329223148798268,0.5939340891560161
point727,0.0025664832335382925,0.34337085671041145
point728,0.0024764521068378355,0.32289429611392545
point729,0.0032015043381493557,0.42636917088535775
point73,0.004753287207222249,0.739142619511872
point730,0.0039015696613314945,0.6694910692632999
point731,0.004215739745793016,0.9262001706801868
point732,0.004958295987051751,0.9746067800431243
point733,0.0033866963580951362,0.5250388705930872
point734,0.003136333540795663,0.4026578302250669
point735,0.0038268665769289494,1.907195279590345
point736,0.003370988542161345,0.39859897608553635
point737,0.002668830232204448,0.6723548023766613
point738,0.0026531210599592997,0.6369276243641412
point739,0.0027572230026634064,0.4527957452720402
point74,0.003479757298476869,0.4047916929966887
point740,0.0015395228426187387,0.2677486845758773
point741,0.002412678543638776,0.48204439704413155
point742,0.005938950817286044,1.192506322713816
point743,0.003768377791655497,0.44828306307672694
point744,0.0027961783601705838,0.35067556807192773
point745,0.0033277882551178404,0.4365991508149379
point746,0.0029762768939676698,0.38245235203484873
point747,0.003083052000400386,0.38743507212753014
point748,0.0063831912391885005,1.756839764461374
point749,0.005130353454181638,0.7438739567811585
point75,0.005075738902250604,0.8345299106758097
point750,0.0030148599671848083,0.4972736273330894
point751,0.0027608156181979,0.38138598606586016
point752,0.0021384514016074834,0.31863181725656825
point753,0.005364674482528736,0.5531009770714755
point754,0.00308384706235851,0.5071927311900659
point755,0.004908345183363682,2.293796439889084
point756,0.0057553879993509395,2.499250630292583
point757,0.006418694438879944,0.5355154351856651
point758,0.002639360340531567,0.33783244596403406
point759,0.0027275677690039484,0.31368645891735136
point76,0.0027770715146026846,0.6732968689582869
point760,0.004313390212124162,0.6624064235339352
point761,0.0015934117417005244,0.24745457615587368
point762,0.0039030558765692732,0.760473590097795
point763,0.0030278985237435574,0.7222046474152677
point764,0.003127160010287438,0.8734040673360249
point765,0.002417744984872802,0.3204840997720012
point766,0.002643474671029567,0.5117112990478572
point767,0.005787390615904491,0.922210880353822
point768,0.002624252425652787,0.3866950238049319
point769,0.003362321224997794,0.5858921737106313
point77,0.003969181963814751,0.45955965297960355
point770,0.0040514446867518485,0.5596138795775242
point771,0.004524088633602195,0.44150027756570165
point772,0.0036537484908076,0.44388285528166993
point773,0.0021982610816972353,0.32235930328127543
point774,0.006431038090277704,1.6356262295530086
point775,0.002786762777035227,0.3711938530480405
point776,0.0053012536966001176,0.9266487335336816
point777,0.004110158129691134,0.6826958656493977
point778,0.0029815779556094536,0.37712563313978
point779,0.0021922070683508075,0.3011012052768602
point78,0.0017647063564803105,0.23404307669180743
point780,0.003894039884886068,0.4520871263274058
point781,0.003533326456561868,0.6091122939250988
point782,0.005207736316277362,0.898884309693212
point783,0.006282390524040448,1.043934316064323
point784,0.007588050619302839,0.6481322426754194
point785,0.006029877344744135,0.5219346460685564
point786,0.002462928087166456,0.3433033905694346
point787,0.005765614047138766,40.93978692947785
point788,0.002813408776851756,0.7073699675244157
point789,0.0025814996392226524,0.40085717025174167
point79,0.0022477735311081585,0.4740990048086013
point790,0.002992767639816096,0.3774426892854182
point791,0.003887803852979942,0.6173992805803522
point792,0.005192600820762553,1.1189509008146004
point793,0.003966476744150221,0.47290009174008935
point794,0.0031007656142953027,0.479432095524156
point795,0.0036346626595542804,0.5345689215695247
point796,0.003541938286780146,0.7057010506674569
point797,0.002779863112422183,0.3522531833609416
point798,0.002427699457976853,0.6353616586904886
point799,0.0022765444404366556,0.6319000100049886
point8,0.003667020564007738,1.1955229800737173
point80,0.002985396005341167,0.3650797804743169
point800,0.0013459006201956849,0.20150002414533333
point801,0.004409364920844256,0.6515725788231249
point802,0.004102060939510953,0.6942098822424759
point803,0.004360411656047123,0.6679044345095413
point804,0.0024222231802780475,0.356640397179212
point805,0.002987588923323551,0.4230466593709815
point806,0.0036324144125079146,0.9552651269687107
point807,0.005934867134399116,0.6475977555288129
point808,0.0021989727645361267,0.2940046121119521
point809,0.002793616851313687,0.3353188726138655
point81,0.0015389629858820106,0.2451953455955259
point810,0.005647551070015981,68.53060279452461
point811,0.0034200503198859736,0.5698649851984889
point812,0.003498965525925685,0.5469997315289683
point813,0.003447329484265281,0.6034092544627191
point814,0.0018597159621356473,0.39154376843023847
point815,0.0038208212246292703,0.43046389116508005
point816,0.0023605220852398897,0.2906825420223183
point817,0.0015514696760934444,0.2266722925200295
point818,0.0045158889531002186,0.6860091349963323
point819,0.0037393958743113702,0.5596410142383199
point82,0.00495027530962037,2.0159549541418613
point820,0.004108537988812494,0.5782520950051119
point821,0.0029571416756299204,0.37943918018784856
point822,0.003514719391862235,0.4376052065387266
point823,0.0026793303114554306,0.4844492581712482
point824,0.005420441072684581,8.908248809327086
point825,0.0017287594067441471,0.2880301584029338
point826,0.0054385745826751285,0.8208818774834268
point827,0.004345552436947344,2.5380632357666926
point828,0.0035272808369578444,0.7153487651835768
point829,0.0071123309044965445,1.4621584819633997
point83,0.004208694821160026,0.5910170420945733
point830,0.0025061273025262284,0.31180239382115904
point831,0.004125614977539629,0.7362571961626777
point832,0.00354479908956916,0.6256026144032646
point833,0.0019019449519428072,0.25455953030622247
point834,0.05346166583165271,49.725227965284006
point835,0.0030399881404654153,0.3951397472510716
point836,0.004199873782531818,0.6297990291907015
point837,0.0032034147501102447,0.38630855859533547
point838,0.007930868082508069,1.9262124499571864
point839,0.0026552567851207396,0.6832043976863418
point84,0.006156665035978148,0.5307218877799998
point840,0.002745139977237505,0.6268443598356395
point841,0.0020817766784383537,0.27738888710731757
point842,0.0025864565284351862,0.3872984300546422
point843,0.003279898887949012,0.5104252979303497
point844,0.002882522581697906,0.42963952413164674
point845,0.0014775816936746346,0.1967981579612506
point846,0.0028649188732684703,0.340816341818739
point847,0.010393016253906423,0.9019382537735545
point848,0.0058028498019820655,0.5224122791570915
point849,0.006677807903247743,1.3681416493644192
point85,0.003247253931020203,0.48340508131389975
point850,0.002423148377813713,0.36508808703629564
point851,0.0038063913198457975,0.5921980423256661
point852,0.00564959556083851,0.5519924515007055
point853,0.004797654451830656,1.1710075343512483
point854,0.002621685401827393,0.6074532991466126
point855,0.003319476575594591,0.45917730273537644
point856,0.0018981115478960385,0.2520749046763355
point857,0.002691678747072551,0.3504032913691515
point858,0.004946702199133565,0.8226899951846245
point859,0.00311942917409386,0.5701669522763676
point86,0.003009360799420397,0.44092328925368457
point860,0.006900838009773726,1.3912956356175825
point861,0.0020148978274349906,0.3782334683326652
point862,0.003060317406718666,0.4432529007785054
point863,0.0050985311573091005,0.832702664979783
point864,0.0015216778645450349,0.19301715598166008
point865,0.004968045376993969,0.7485382467317904
point866,0.003623150229581015,0.46867123765221164
point867,0.0023675527849051745,0.342585347065728
point868,0.003374530025275441,0.42248828974331754
point869,0.012169128919377438,1.1392235344907198
point87,0.002841710460153873,0.648708040976671
point870,0.0032732773633128557,0.4361999288395288
point871,0.0031249160123682385,0.5080721888532569
point872,0.004066314651164506,0.6473491846072283
point873,0.002167238900485431,0.3172270861263711
point874,0.013748464651741267,1.23465421476787
point875,0.004363356729767283,0.7789769411089245
point876,0.003952251137312854,0.6918834596263728
point877,0.005707899137974758,0.9773008944220762
point878,0.004343466313762249,0.7785126858033289
point879,0.003103135363999799,0.9952735881760759
point88,0.004271536814926999,0.6215674896694902
point880,0.0036107686371984727,1.3444269585621762
point881,0.0028240890557409406,0.43392401366793365
point882,0.0029042575150589607,0.3681536460067397
point883,0.003864929833746337,0.7118740440722536
point884,0.0024339330337051755,0.3734948290577969
point885,0.002732573737156515,0.3235760755233583
point886,0.007020014776193418,1.253368699477244
point887,0.0046010307605812055,0.7167423476017603
point888,0.0029420107841765554,0.34791319804803633
point889,0.003478024401719337,0.5514288591216584
point89,0.002280207884926344,0.2790017645741414
point890,0.0029014339332780405,0.4093967913858983
point891,0.001521594840888965,0.20209541726936867
point892,0.003965335561951241,0.8417087416996183
point893,0.005811039200969805,0.9704408742928814
point894,0.0018534021050545316,0.24388057084092046
point895,0.003682909310211414,1.041613709455305
point896,0.004359183875168017,0.7761469789275024
point897,0.004272775630185572,1.0827582559310778
point898,0.003715846972557135,0.5177576482845263
point899,0.006076163745894196,0.9914782001427406
point9,0.0026165313534729636,0.4144014856004733
point90,0.003618766541605573,0.4584516877630001
point900,0.008073245627189451,0.6765186862507536
point901,0.0037538315143828154,0.8006785989845756
point902,0.0026758064806159843,0.4179334177502168
point903,0.0069100225312887014,1.1343009542543456
point904,0.007521546735115345,0.703957303571387
point905,0.002376155881074007,0.30418181194398
point906,0.0020537014070697627,0.5256534530028578
point907,0.0017847525397033442,0.2602572434608883
point908,0.003347514572645897,0.8338517650626506
point909,0.0029511692065895367,0.3679635261864789
point91,0.0026895177757295615,0.4392580208174424
point910,0.0075130066840289065,0.676763612934167
point911,0.007503927605492567,1.6326984675077219
point912,0.0016942091178312221,0.21755944012157796
point913,0.00605053968517272,1.09114097854252
point914,0.003046118950688901,0.41628481281031765
point915,0.0028899603911744795,0.39097674234437857
point916,0.003929032013109203,0.8447819750753498
point917,0.0026741739716555453,0.3683330078976569
point918,0.007965472137528282,1.8475929940456775
point919,0.0032917341076288426,0.41775606422757217
point92,0.0030746296024159892,0.5026601090912621
point920,0.0027474439368441674,0.33366449062263187
point921,0.0036411695387410666,0.42316909621332655
point922,0.0020784129154406777,0.28337988759615856
point923,0.004029885029467151,0.6060454260598267
point924,0.004910500543603086,0.9217123593756461
point925,0.0022911583369722385,0.3220323421008502
point926,0.002904702945476562,0.5135726481686506
point927,0.0019134476570987038,0.2682828604846184
point928,0.005738896460014092,12.730500818117024
point929,0.0025084117611184134,0.3389634161070426
point93,0.0032172285831864296,0.4075585143407565
point930,0.003000181507705909,0.3563007900408618
point931,0.0028603628219268035,0.9094831579789736
point932,0.0028849237418277804,0.43720866349114723
point933,0.004727148029655537,0.9736869685797872
point934,0.002335766660750375,0.301112491965791
point935,0.0029804292891492993,0.41817351100516065
point936,0.0042023971699906406,0.48614926861201213
point937,0.004208485302088257,0.5030034890942208
point938,0.0032620498720480422,0.6774319360722907
point939,0.003743795680699179,1.0016941336360365
point94,0.004435261758403069,1.0673776252809126
point940,0.0020527621526378868,0.28557644738305754
point941,0.0010795527705932885,0.17259209435563205
point942,0.004032156450502353,0.4768254825308278
point943,0.002336922178467043,0.37634849185767466
point944,0.0037680844543794834,0.4230982168164847
point945,0.005195250540138549,0.8162016948782109
point946,0.003993419272658084,3.8791393758973105
point947,0.003781038242842936,0.6621995698636646
point948,0.006634427968249613,1.3173905444391247
point949,0.0050880752457125224,0.7215565748331437
point95,0.0034752473860685594,2.148329846107575
point950,0.004843157298933181,0.7847923343636974
point951,0.0025746092859569372,0.39213666848543016
point952,0.003543796510198024,0.5439209496880354
point953,0.0024764482130793537,0.5398917978630635
point954,0.0024383474574366532,0.3539301374282128
point955,0.002055853049475243,0.3707862284718564
point956,0.0024034178417649105,0.31002365526674786
point957,0.0022158661753168348,0.27676793798120963
point958,0.002897094620440284,0.421710982988079
point959,0.0035533210475581357,0.5264184310015037
point96,0.0024098885005175846,0.3199364810621086
point960,0.0032446558087989683,0.589933058908261
point961,0.0036432931975519563,0.6404287679113021
point962,0.0018334669404729855,0.39382424902697744
point963,0.005402890891714123,0.5211383705169307
point964,0.0023721959969006793,0.405329727739955
point965,0.0042411031272577065,0.728026469804448
point966,0.006034411331275129,2.688992838001956
point967,0.0027819512223826812,0.3483937558823914
point968,0.004690461531225601,0.7389300745642041
point969,0.00522902611781995,3.2667113133020633
point97,0.002632793723419801,0.36916192817169186
point970,0.001892238608755946,0.3492088520817285
point971,0.003832778479703745,0.6810959531573079
point972,0.0028813004637422202,0.4013701476958901
point973,0.0020744452360705297,0.3801300959933201
point974,0.002163626272242667,0.29497188774351196
point975,0.007070373407637491,2.469845607283569
point976,0.004448071053552906,4.87113735932175
point977,0.002476691987882489,0.34692249770395234
point978,0.0043200843124277565,0.7180317469016312
point979,0.0033723540774192127,0.43556066393486365
point98,0.0024800574018056,0.5679867368159907
point980,0.0035232449487524312,1.1509971367043927
point981,0.0026573507787847808,0.6511782044620482
point982,0.001749279697464861,0.3072471715942908
point983,0.003161344187732671,0.5979865837306259
point984,0.0028412923611952144,0.3966068183325292
point985,0.003093566810541949,0.3861728378956366
point986,0.011459465680948664,4.513880229274447
point987,0.003538722690111606,0.44051831121587287
point988,0.0037952797994546257,0.4578991772964335
point989,0.0036466587472461,0.9429868803610418
point99,0.0038056840376856334,0.43338723166287213
point990,0.003352269761182854,0.5927753925802213
point991,0.0022473734451767206,0.28566415966386377
point992,0.004422376346637224,0.7113104531455122
point993,0.009357426599489944,0.8136110769140309
point994,0.0031325680158343825,0.8162599025264391
point995,0.0065951515859203995,1.1191975498955669
point996,0.0027056033673186278,0.5945403606723799
point997,0.0021788280823008266,0.28163508387151087
point998,0.002285470742643336,0.31484727710470706
point999,0.002122683037512121,0.3977171140448336
