point,XGBoost_RMSE,LSTM_RMSE,LightGBM_RMSE,TimesFM_RMSE,Informer_RMSE,Autoformer_RMSE,NHiTS_RMSE,LSTM_minus_XGBoost,LSTM_over_XGBoost
point168,0.0020706061525615185,0.0021439851454693242,0.0021888847962522836,0.034469392634393456,0.011228138321611096,0.015105303554489241,0.009774113026986055,7.33789929078057e-05,1.0354384115091273
point955,0.002007918201637382,0.0020747609414608317,0.0019964674259434047,0.015855425880540144,0.010243906206043256,0.014463829715115938,0.010051622450903597,6.684273982344958e-05,1.0332895731354703
point229,0.0020881234859684546,0.0021525484931596383,0.0022728799636532768,0.029008214383601752,0.010604044502526281,0.016124959690010758,0.015732211249102786,6.442500719118375e-05,1.030853063826972
point861,0.0019778400241430125,0.002024911334433197,0.001972122137545882,0.038499503003674905,0.009033065280960276,0.015333606738770381,0.009469573500360418,4.70713102901847e-05,1.0237993516743502
point50,0.0020626169114614113,0.002099457192373947,0.0020738241710550093,0.027183716424901805,0.010933454333366727,0.014625204462634902,0.017452055726117088,3.6840280912535644e-05,1.0178609419460414
point940,0.0020626169114614113,0.002099457192373947,0.0020738241710550093,0.027183716424901805,0.011848895748953016,0.014625204462634902,0.017452055726117088,3.6840280912535644e-05,1.0178609419460414
point382,0.0022116205383277887,0.0022470954669570856,0.0019877809723421185,0.032211775790412706,0.008886899545300886,0.0189895713408092,0.015429248704809675,3.5474928629296906e-05,1.016040241992019
point873,0.002210664877515581,0.0022429242455774636,0.0019773456175729335,0.022934954614019138,0.011047183665457561,0.013565636239557323,0.014582162700324239,3.2259368061882815e-05,1.0145926089431234
point117,0.002355973866983281,0.002379729241746074,0.0022359138746581844,0.02709779796656148,0.013110666386734018,0.01870451294942251,0.01694214109948957,2.3755374762792717e-05,1.01008303831197
point894,0.0019378594691506724,0.0019594741028468618,0.002059954714348862,0.029511857746136093,0.011528200045254835,0.01480697413141849,0.017708981110324623,2.1614633696189368e-05,1.0111538705671277
point477,0.0020677843623730036,0.002088413051414293,0.001969239844827166,0.02162291666957247,0.010276787024268418,0.015707885719666363,0.01041742569283237,2.062868904128927e-05,1.0099762283808045
point789,0.00260953798147258,0.002629919776582599,0.002523183104585452,0.021542873821186675,0.012724046456435583,0.017383939251987054,0.014165793456784129,2.038179511001893e-05,1.0078104995040222
point98,0.002415268848374515,0.002423419842300962,0.0026520991111407947,0.05325184726645424,0.010328826726785052,0.020743146019060077,0.008787952721184149,8.15099392644696e-06,1.0033747770696138
point369,0.0025784016725348253,0.0025816565221890137,0.002508718005573012,0.031051526068383063,0.014392751883537837,0.020536209591031515,0.020698808984472038,3.2548496541884298e-06,1.0012623516688106
point245,0.002281844301254658,0.002283818552839663,0.002151674003528156,0.027593066093579824,0.01102669489527768,0.013955822757172552,0.012062665028695288,1.974251585005072e-06,1.0008651999542297
